geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Sez6	513	47	466
AC138285.1	3	3	0
RP23-188J8.3	5	2	3
Heyl	2	1	1
Vkorc1l1	97	32	65
Bcap29	79	28	51
RP23-273D6.2	187	8	179
RP24-475C24.13	1	1	0
Agbl4	9	0	9
Tnfrsf23	4	0	4
Agbl5	32	1	31
RP23-378B3.2	19	0	19
Tnfrsf21	244	63	181
Tnfrsf22	5	1	4
Hexa	265	167	98
RP24-238B3.4	35	27	8
Agbl1	3	0	3
Col23a1	6	0	6
Hexb	80	48	32
Agbl2	1	0	1
Tnfrsf25	2	0	2
Agbl3	57	18	39
Hs6st3	85	0	85
Hs6st2	257	7	250
Bcap31	295	212	83
Hs6st1	52	0	52
Ski	212	4	208
RP23-88A20.2	2	0	2
Ms4a6d	1	0	1
Asb17os	2	1	1
Tnfrsf19	59	12	47
RP24-290F15.1	12	12	0
Serping1	53	6	47
Tuba1b	149	0	149
Tuba1a	7481	0	7481
Tuba1c	186	157	29
Mum1	277	77	200
Sla	224	110	114
RP24-88B13.3	1	1	0
RP24-491A6.3	31	31	0
RP24-491A6.2	135	135	0
Slk	94	0	94
RP23-57P23.2	8	1	7
Sln	27	25	2
Hvcn1	2	2	0
RP23-57P23.5	6	0	6
Serpinf2	1	0	1
RP24-142I9.5	5	5	0
Serpinf1	1	0	1
RP24-534P19.2	11	0	11
RP24-491A6.1	6	6	0
RP23-10D15.3	1	1	0
Arid1a	596	1	595
Arid1b	161	1	160
Mad2l2	732	325	407
Pcdhga11	10	0	10
RP23-86P2.1	12	12	0
Pcdhga10	8	0	8
Pcdhga12	196	0	196
Mul1	123	70	53
Tmem183a	508	370	138
Washc2	269	12	257
Mad2l1	101	75	26
Washc3	202	136	66
RP23-79G18.5	123	123	0
Lhcgr	7	0	7
RP23-79G18.6	2	2	0
Rbx1	4212	3787	425
Washc1	297	186	111
Klhl18	64	8	56
Washc5	94	9	85
RP23-246L14.3	22	0	22
Smo	122	1	121
RP23-246L14.2	3	3	0
Klhl15	82	7	75
Klhl12	547	37	510
Sms	965	284	681
RP24-547I3.2	2	2	0
Anxa5	92	75	17
Klhl13	105	2	103
Serpine2	120	25	95
Hnrnpdl	2244	1196	1048
Anxa4	19	10	9
Klhl10	6	1	5
Serpine1	4	1	3
Anxa3	11	8	3
Klhl11	27	20	7
Anxa2	126	67	59
RP23-100C5.11	48	48	0
Rpp25l	548	480	68
Dnmt3l-ps1	2	2	0
Arl9	1	0	1
Eftud2	453	162	291
Arl6	160	144	16
Serpini1	437	141	296
Arl3	1758	1495	263
RP23-349D13.3	9	5	4
Arl2	378	321	57
AC068006.3	1	0	1
Arl1	837	725	112
Appbp2	396	233	163
Bmp2k	31	0	31
RP23-137C6.4	1	0	1
RP23-137C6.6	5	5	0
AC068006.4	9	9	0
Csrnp2	98	17	81
Csrnp3	575	64	511
Klhl29	34	0	34
Snn	980	642	338
Csrnp1	10	0	10
Sp2	52	3	49
Klhl28	84	58	26
Sp1	56	6	50
Klhl25	110	52	58
Sp4	103	8	95
AC140353.3	4	0	4
Klhl26	51	12	39
Sp3	268	39	229
Klhl23	266	32	234
Sp6	4	0	4
Klhl24	834	70	764
Sp5	14	10	4
Btbd6	180	129	51
Klhl21	27	0	27
Sp8	69	0	69
Btbd7	139	37	102
Klhl22	259	12	247
Btbd8	129	7	122
Nmral1	470	412	58
Btbd9	440	173	267
Klhl20	44	14	30
Sp9	260	97	163
RP23-158L19.7	3	0	3
RP23-158L19.6	6	6	0
Tmem181a	224	4	220
Tia1	1382	106	1276
Ces5a	2	0	2
Serpinh1	332	231	101
Nacc1	119	2	117
Nacc2	80	5	75
Nacad	165	16	149
RP23-378O9.1	109	109	0
G6pc3	121	93	28
Son	2283	7	2276
RP23-378O9.2	114	114	0
Tlx1os	1	0	1
Klhl36	46	25	21
Safb2	330	28	302
Klhl35	74	42	32
Klhl32	60	11	49
Klhl33	2	0	2
Klhl31	9	0	9
Zzef1	239	7	232
Hnrnpab	3740	1396	2344
RP23-72M20.6	42	0	42
Nxt1	480	361	119
RP23-217J11.1	1	0	1
Serhl	36	24	12
Nxt2	99	66	33
RP23-173N16.3	17	0	17
Psmd12	744	457	287
RP24-238P16.1	1	0	1
Psmd11	1517	1076	441
Psmd10	288	276	12
RP23-173N16.4	1	1	0
Spr	258	235	23
RP23-173N16.6	43	28	15
Psmd14	1296	927	369
RP23-282E10.2	1	1	0
RP24-314B4.1	1	0	1
Psmd13	1259	991	268
Hdgfrp2	490	257	233
RP23-95L9.7	7	0	7
RP23-355N20.7	4	0	4
Hdgfrp3	1417	713	704
Arid5a	11	2	9
Spx	14	0	14
Arid5b	150	9	141
RP24-64M1.1	1	1	0
Klhl42	19	7	12
Klhl40	3	0	3
RP24-156K1.2	3	0	3
RP23-393D20.3	28	28	0
RP23-423B11.3	7	2	5
RP23-95L9.4	1	1	0
Btbd1	417	231	186
RP23-95L9.3	1	0	1
RP23-412F10.4	11	11	0
Btbd2	193	104	89
RP23-95L9.6	17	8	9
Btbd3	56	20	36
RP23-423B11.6	2	0	2
RP23-95L9.5	12	2	10
Efhd1	4	3	1
Efhd2	242	154	88
RP23-422F22.2	1	1	0
Vcpip1	125	13	112
Hnrnpa3	426	3	423
Athl1	59	14	45
RP24-496A9.6	27	27	0
Mapkbp1	54	0	54
Arid4b	1172	242	930
Arid4a	812	33	779
Egfem1	20	0	20
Foxred1	80	34	46
Lrp1	296	14	282
RP23-224E21.2	20	20	0
Src	223	46	177
Srf	47	2	45
Lrp6	114	1	113
Arnt	208	7	201
Efhc1	7	1	6
RP24-308M3.2	19	19	0
Lrp8	804	0	804
AC099609.1	2	0	2
Efhc2	1	0	1
Syndig1	114	48	66
Sri	431	378	53
Lrp2	5	0	5
Tmem184b	42	14	28
Srl	59	0	59
Lrp3	128	8	120
Tmem184c	236	127	109
Lrp4	92	0	92
Lrp5	2	1	1
Srm	910	689	221
Gsg1l2	1	0	1
Hnrnpa1	8329	5709	2620
Srr	129	76	53
Hnrnpa0	525	525	0
Prrxl1	4	0	4
Mphosph10	339	177	162
RP24-159C12.10	4	0	4
St5	16	1	15
G6pdx	154	54	100
St7	429	179	250
Arid3a	62	19	43
Arid3b	55	2	53
RP23-53B19.2	1	1	0
Srxn1	33	20	13
Maip1	219	175	44
Bcs1l	158	86	72
Murc	8	2	6
RP24-212K17.5	1	1	0
Foxred2	100	34	66
RP23-218F13.4	4	4	0
Ssb	2894	633	2261
Lrmp	3	0	3
RP23-82P18.4	8	8	0
Tmem185b	34	0	34
AC109220.5	11	11	0
AC125262.1	2	0	2
Sst	468	445	23
Mak16	480	100	380
Serpinc1	3	0	3
Ddhd1	93	0	93
RP24-196I12.2	6	6	0
Ddhd2	211	0	211
Nif3l1	239	135	104
Chst10	208	103	105
Lrr1	68	54	14
Chst11	37	3	34
Slc44a5	45	0	45
Chst12	66	49	17
Musk	3	0	3
Gm25759	7	7	0
Slc44a1	143	9	134
Slc44a2	200	31	169
Ulk4	81	0	81
Sprtn	55	4	51
Atp6v0a2	139	19	120
Gm11114	2	0	2
Gcc2	375	7	368
RP23-480P16.2	5	5	0
Tmem178b	173	0	173
Atp6v0a4	1	0	1
Gcc1	48	27	21
RP23-161N17.14	1	1	0
Chst14	7	0	7
RP23-161N17.13	4	0	4
Scn1a	48	0	48
Chst15	191	0	191
Gm11110	43	0	43
Atp6v0a1	717	99	618
Scn1b	9	6	3
Smim3	18	16	2
Telo2	406	212	194
Smim4	227	217	10
Smim1	3	2	1
Rcc1	187	112	75
Sh3bp5l	181	80	101
Ptov1	5975	1866	4109
RP23-243M12.8	47	47	0
Smim7	879	711	168
Smim8	211	184	27
Col1a2	12	1	11
Col1a1	2	0	2
Hfe2	1	0	1
RP23-218K15.3	30	8	22
Vsig8	1	0	1
Scn2b	6	1	5
RP23-218K15.7	13	13	0
Myoz1	1	0	1
Tbcel	83	13	70
Zfand2b	233	146	87
Zfand2a	41	4	37
Ulk1	149	3	146
Ulk2	276	23	253
RP23-371K6.1	1	1	0
Ulk3	11	0	11
Tifa	28	23	5
Asprv1	3	3	0
RP23-56M18.8	1	1	0
RP23-56M18.5	1	0	1
Gm24412	4	4	0
Arsa	20	1	19
Gm23119	2	2	0
RP23-3C4.2	3	3	0
Tmem176a	19	17	2
Tmcc3	26	2	24
Tmem176b	279	222	57
RP23-294B14.3	26	2	24
Tmcc1	463	52	411
Tmcc2	86	6	80
RP24-66E21.8	104	104	0
Art5	4	2	2
Trim43a	1	0	1
RP23-45G4.2	19	19	0
RP23-45G4.3	1	0	1
Art3	6	0	6
Zbtb8b	12	4	8
Ppp1r3e	24	6	18
Art1	2	0	2
Ppp1r3d	3	3	0
Ppp1r3c	27	4	23
Rabgap1	594	7	587
RP24-238A21.1	3	0	3
RP23-402A24.3	8	0	8
Ppp1r3g	28	2	26
Ppp1r3f	1	0	1
Gm25776	5	5	0
Gm25777	1	1	0
Rce1	177	69	108
Gm25772	1	1	0
Gm23115	1	1	0
Gm23114	1	1	0
Gm24445	3	3	0
RP24-164P4.3	13	0	13
RP23-21P2.2	13	13	0
Slain2	269	28	241
RP23-21P2.4	7	7	0
Slain1	357	173	184
RP23-21P2.5	12	12	0
Rcc2	304	0	304
RP23-21P2.6	3	3	0
RP23-21P2.8	7	7	0
Fdxacb1	68	23	45
Zbtb7c	20	3	17
RP24-512D20.3	12	0	12
RP24-118H2.2	5	0	5
Zbtb7b	1	0	1
Zbtb7a	279	46	233
Igsf6	2	2	0
Zbtb8a	84	56	28
RP23-15L19.3	1	0	1
RP23-45G4.1	2	0	2
Igsf8	852	568	284
RP23-226M12.1	87	2	85
Gabpb2	48	5	43
Arsk	24	3	21
Igsf3	672	139	533
Arsj	2	0	2
RP24-124B23.9	3	1	2
RP23-434H17.3	15	15	0
Fam171b	547	147	400
Arsi	2	1	1
Crabp1	74	62	12
RP24-124B23.7	6	6	0
Crabp2	5	3	2
Gabpb1	130	63	67
Arsg	6	0	6
RP23-434H17.6	3	3	0
RP24-124B23.4	26	2	24
Igsf9	230	56	174
RP23-221O14.1	25	12	13
RP24-124B23.2	7172	7172	0
Arsb	64	4	60
RP23-396N4.2	1	0	1
RP23-404J7.3	2	2	0
RP24-373J20.5	50	50	0
RP23-470F15.2	7	0	7
Arv1	129	6	123
RP24-74L7.3	3	3	0
RP24-74L7.4	2	2	0
Ppcdc	71	24	47
Gm25711	1	1	0
Gcdh	107	67	40
Slc31a2	60	18	42
Slc31a1	205	83	122
Syk	11	0	11
Frrs1l	108	26	82
Syp	527	188	339
Zswim1	124	44	80
Prim2	151	101	50
Zswim2	1	0	1
Zswim3	48	16	32
Zswim4	46	4	42
Zswim5	96	0	96
Zswim6	143	3	140
Zswim7	88	57	31
Zswim8	358	31	327
Prim1	348	204	144
AC124457.2	11	7	4
RP23-404J7.7	1	0	1
AC101915.2	26	22	4
Sfi1	18	0	18
RP23-396C4.1	1	0	1
Serp1	578	446	132
Gm24407	1	1	0
Gm24405	9	9	0
Serp2	1236	1094	142
Gm25736	1	1	0
Gcgr	3	0	3
Slc7a13	1	0	1
Slc7a14	20	1	19
RP23-210I20.3	6	6	0
Adssl1	7	4	3
Slc7a11	1	0	1
WI1-955B2.1	198	21	177
Slc7a10	21	4	17
AC162689.1	15	12	3
Hmgb1-rs16	11	11	0
RP23-350C1.3	36	3	33
RP23-431C5.1	3	3	0
RP23-350C1.4	2	0	2
Gm24401	2	2	0
Tmsb4x	74063	68434	5629
RP23-207N5.5	4	0	4
RP23-207N5.4	89	84	5
Teddm2	15	0	15
RP23-241J7.2	1	1	0
Gch1	2	1	1
Ifit1bl1	2	0	2
Ppp1r9b	260	37	223
Ppp1r9a	478	7	471
RP23-207N5.1	453	163	290
Dfna5	107	41	66
Tardbp	558	240	318
RP23-207N5.2	253	24	229
RP23-372B6.1	6	0	6
RP23-353K7.9	7	1	6
RP23-41E14.8	1	1	0
RP23-288C18.3	14	14	0
RP23-23I2.5	3	3	0
Mir7240	1	1	0
Nr2c2	266	3	263
Nr2c1	112	21	91
Scn9a	39	0	39
RP23-315F3.4	11	11	0
AC133499.1	2	0	2
Kansl1l	55	5	50
RP23-234N16.5	1	1	0
RP23-265I19.2	1	1	0
RP23-265I19.1	136	136	0
AC090443.3	28	0	28
RP23-217J3.2	1	1	0
Mir7243	2	2	0
RP23-338C22.1	75	4	71
RP23-338C22.2	22	2	20
Nup62cl	5	0	5
Hfm1	25	0	25
RP23-461P7.1	37	37	0
RP23-89M14.2	1	0	1
AC119856.2	7	7	0
Fam177a	26	14	12
Gm24492	2	2	0
Gm24497	1	1	0
Gm23164	1	1	0
Gckr	1	0	1
RP24-501L6.3	2	0	2
Cntrob	51	3	48
Tmsb10	49024	47566	1458
Gclc	158	16	142
Fam178b	2	1	1
Zbtb26	45	0	45
Gm23194	1	1	0
Zbtb25	89	56	33
Zbtb24	230	72	158
Zbtb22	67	47	20
Mir7227	1	1	0
AC155806.4	47	15	32
Zbtb21	15	0	15
Zbtb20	4740	14	4726
Gclm	377	255	122
Mir7223	1	1	0
Mir7224	1	1	0
Ifi203-ps	13	0	13
RP23-201C9.2	2	2	0
Ralyl	379	152	227
Alox12e	1	0	1
Cyc1	1806	1631	175
Trmt112	720	685	35
Eef2k	178	56	122
Gorasp1	72	42	30
Gorasp2	388	161	227
Fastk	302	177	125
Scn8a	250	0	250
Dmap1	308	82	226
RP23-84C18.1	1	1	0
RP24-535M14.2	5	5	0
Rcl1	259	139	120
Adprhl2	365	282	83
Fam179b	116	1	115
RP23-147K15.4	64	1	63
Fam179a	2	0	2
RP23-147K15.3	87	1	86
Zbtb18	1549	435	1114
AC131706.1	4	4	0
RP24-535M14.1	5	5	0
Zbtb17	239	15	224
Trmt10a	119	7	112
RP23-246F18.8	25	25	0
Zbtb16	16	0	16
Cyba	79	72	7
Olfr1372-ps1	1	0	1
Cybb	2	0	2
RP23-162C3.1	1	0	1
AC152164.1	321	0	321
Trmt10c	134	124	10
Zbtb14	114	41	73
AC152164.2	1	0	1
Trmt10b	145	65	80
AC152164.3	51	0	51
Zbtb12	761	512	249
RP23-325M18.3	1	0	1
Zbtb11	90	8	82
RP24-225A21.3	15	0	15
Pitrm1	142	3	139
Zbtb10	165	0	165
Gtdc1	172	17	155
Dcaf17	365	52	313
H2-T24	1	0	1
Gmppa	161	45	116
Ppp1r35	424	305	119
H2-T23	6	4	2
Dcaf15	89	30	59
H2-T22	28	17	11
Eef1d	1075	758	317
Ppp1r37	144	62	82
Gmppb	7	1	6
Ppp1r36	5	1	4
Eef1g	5020	3485	1535
Dcaf10	140	18	122
Wscd2	93	3	90
Wscd1	105	48	57
Dcaf13	355	237	118
Taz	343	176	167
Atp6v0e2	1069	885	184
Tcfl5	1	0	1
Dcaf11	356	111	245
Dcaf12	252	96	156
Txnrd1	860	348	512
Ppp1r1c	1	0	1
Gm25790	1	1	0
Ppp1r1b	75	45	30
Txnrd3	117	21	96
Ppp1r1a	688	636	52
Sfpq	2008	587	1421
Txnrd2	123	84	39
Zbtb49	7	2	5
Slfn2	3	2	1
Sfr1	2042	835	1207
Zbtb48	61	20	41
Fam172a	473	128	345
Zbtb46	6	3	3
Cox4i1	8832	8002	830
Zbtb45	186	80	106
Cox4i2	4	4	0
Zbtb44	71	9	62
Zbtb43	121	66	55
Zbtb42	3	0	3
Slfn9	21	3	18
Gm23138	1	1	0
Zbtb41	139	1	138
Zbtb40	24	0	24
Dtwd1	91	46	45
Dtwd2	23	12	11
Nr2f6	51	20	31
RP23-409B11.1	1	0	1
Tbp	108	33	75
H2-T10	1	0	1
Nr2f2	341	44	297
Cycs	3217	3156	61
Nr2f1	1581	255	1326
Mcph1	83	1	82
RP24-192B24.4	17	17	0
RP24-192B24.3	2	0	2
Rcn3	104	75	29
Unc45b	1	0	1
Tm7sf2	72	24	48
Unc45a	186	18	168
Gmpr2	245	155	90
Gm25780	20	20	0
Rcn1	161	137	24
Rcn2	728	436	292
Tm7sf3	112	79	33
Zbtb39	55	1	54
Zbtb38	177	58	119
Zbtb37	79	6	73
Fam173b	137	88	49
Fam173a	207	63	144
Mcmdc2	12	0	12
Zbtb34	94	1	93
Ckap2	84	30	54
Gm23122	1	1	0
Zbtb33	55	17	38
Gm23121	11	11	0
AC116723.1	1	0	1
Ckap5	564	5	559
Spdye4b	1	0	1
Ppp1r42	2	0	2
Gm24458	1	1	0
RP24-69E21.1	15	2	13
Ckap4	261	135	126
Ppp1r11	1221	1087	134
Ppp1r10	272	41	231
Ppp1r17	6	5	1
Nr2e1	124	64	60
Ppp1r18	157	81	76
Scn3a	314	0	314
Scn3b	212	82	130
Xrcc6bp1	61	38	23
Cygb	161	93	68
RP23-67C3.2	11	1	10
Fam174a	112	105	7
RP23-26D2.3	7	7	0
Trmt44	33	16	17
Haghl	332	157	175
Tdg	735	296	439
Fam174b	183	105	78
RP24-226N22.4	5	5	0
Tdh	1	0	1
RP23-389C9.3	25	25	0
RP23-119P9.3	25	4	21
Gm23159	1	1	0
RP23-119P9.2	23	0	23
Rab11b-ps2	3	3	0
Pycard	32	21	11
Ppp1r21	177	24	153
RP23-418F10.1	16	12	4
Gpr37l1	5	1	4
Ppp1r26	23	0	23
Katna1	238	145	93
Spry2	9	0	9
Spry1	19	1	18
Scn4b	1	0	1
RP23-320N1.2	8	6	2
RP23-285C18.7	12	12	0
Atp6v0d1	1128	954	174
Zmiz1os1	5	0	5
RP23-320N1.1	18	3	15
RP23-285C18.2	11	0	11
Tec	2	0	2
Fam175b	324	157	167
Tef	184	27	157
Cadps	243	12	231
Fam175a	20	9	11
Spry4	7	0	7
Katnb1	232	80	152
Asb8	140	109	31
Asb7	132	6	126
Sclt1	205	10	195
Asb6	126	96	30
Gm23143	7	7	0
Asb5	6	0	6
RP24-221D13.1	258	213	45
Tek	5	0	5
Asb4	12	0	12
Asb3	299	104	195
Asb2	4	0	4
Asb1	63	17	46
RP23-38E20.14	1	1	0
Lars2	50	6	44
Tes	139	21	118
RP23-169H9.7	366	366	0
Rab3il1	33	22	11
Mycbp2	1229	14	1215
AC102860.3	7	7	0
AC116713.2	149	149	0
Tfg	588	364	224
RP24-168G14.1	13	0	13
Hyou1	49	3	46
Dgcr14	155	106	49
RP23-35J6.2	3	0	3
RP23-442N6.1	2	0	2
A330032B11Rik	21	0	21
Wsb1	593	279	314
Ift88	116	11	105
Ift81	238	49	189
Ddit4	363	127	236
Wsb2	265	114	151
Ddit3	16	0	16
Ankrd13a	161	14	147
Uba52	18	0	18
Uhrf1	188	45	143
RP23-319P12.5	4	4	0
Ankrd13c	203	28	175
Cwh43	1	0	1
Uhrf2	760	237	523
Ankrd13b	221	5	216
RP23-169H9.6	1	0	1
Aasdh	33	5	28
RP23-319P12.2	2	2	0
Ankrd13d	79	47	32
RP23-76M13.2	1	0	1
RP23-319P12.1	7	7	0
Ift80	56	4	52
Topors	437	154	283
Bves	7	1	6
Fxyd3	1	1	0
Fxyd1	15	13	2
Fxyd2	53	1	52
Fxyd7	36	33	3
Fxyd5	7	4	3
Fxyd6	2809	2320	489
AC113941.1	3	0	3
AC113941.2	2	2	0
RP23-188H3.3	20	0	20
RP23-9C19.3	35	35	0
Larp7	440	47	393
Morf4l2	2157	1828	329
Morf4l1	1231	685	546
Larp4	192	23	169
Eif4enif1	167	3	164
Larp6	30	20	10
RP23-170E22.1	2	2	0
F930015N05Rik	6	6	0
RP23-296N5.4	2	2	0
Nprl3	42	15	27
Sfxn2	187	17	170
Nprl2	268	172	96
Sfxn1	756	457	299
Sfxn4	43	36	7
Sfxn3	202	55	147
Fgfr3	86	9	77
RP23-254B9.1	1	0	1
RP23-296N5.1	1	1	0
Fgfr4	5	0	5
Sfxn5	41	9	32
Fgfr1	658	78	580
Pabpc1l	25	5	20
Fgfr2	70	2	68
Gcsh	396	342	54
RP23-315C11.9	4	0	4
RP23-16O15.2	121	102	19
Eif4a3	827	745	82
RP23-139H6.1	10	10	0
RP24-374P12.2	1	0	1
RP23-315C11.5	9	0	9
Eif4a2	2941	2238	703
RP23-315C11.7	1	0	1
Eif4a1	6788	5241	1547
RP23-315C11.6	7	0	7
Tk2	172	103	69
Tk1	196	138	58
RP23-247I1.6	1	0	1
RP23-186O3.5	1	1	0
Dzip3	323	0	323
Dzip1	163	0	163
Mir124a-3	2	2	0
RP23-186O3.2	46	2	44
Ptrh2	507	401	106
Ptrh1	29	14	15
Cryab	76	72	4
Gm24060	2	2	0
Gm25395	16	16	0
Szrd1	227	85	142
Spata9	9	0	9
RP23-402F24.6	1	0	1
RP23-379F6.3	12	12	0
Timmdc1	55	12	43
Jmjd1c	492	46	446
AC122514.1	31	31	0
Spata3	3	0	3
RP23-402F24.3	1	0	1
Ash2l	585	342	243
Spata1	35	0	35
Spata2	117	45	72
Spata7	375	55	320
RP23-312N12.2	1	1	0
Spata5	104	27	77
Spata6	15	6	9
Bvht	7	4	3
RP23-9D13.5	14	2	12
Dhrs13os	1	0	1
RP24-195M20.6	25	3	22
Cyld	175	6	169
RP23-38P6.1	5	5	0
RP24-195M20.2	110	110	0
Lsg1	277	126	151
Gm24056	3	3	0
Pik3r1	631	163	468
Tkt	88	1	87
Pik3r2	484	257	227
Pik3r3	111	0	111
Pik3r4	70	10	60
Gm24059	1	1	0
RP24-240O5.2	6	6	0
Prkar1a	1090	490	600
Prkar1b	461	244	217
RP23-195K8.8	1	0	1
Pabpc4l	6	5	1
RP23-402K14.8	1	1	0
Gm24081	1	1	0
RP23-193O23.2	1	1	0
RP23-161O8.1	1	1	0
RP23-193O23.3	1	1	0
Bcdin3d	155	108	47
Prkar2a	280	30	250
Prkar2b	380	136	244
RP23-21L20.2	2	2	0
RP23-21L20.1	23	0	23
RP23-462F3.3	157	151	6
RP23-341K9.1	249	222	27
Chrna1os	1	1	0
RP23-445K23.3	2	2	0
AC164619.1	3	3	0
Il1rapl1	50	0	50
RP23-445K23.4	10	0	10
RP23-385F8.1	1	1	0
Il1rapl2	5	0	5
Mcrs1	863	677	186
RP23-445K23.2	1	0	1
RP23-445K23.5	11	11	0
Myt1l	2541	43	2498
0610009O20Rik	314	123	191
RP23-64J7.1	1	1	0
Ash1l	708	2	706
Arcn1	260	80	180
RP23-442M3.3	8	8	0
RP23-385F8.3	4	4	0
AC161932.1	8	1	7
Zfp46	285	10	275
Tmem170b	76	4	72
Zfp40	71	25	46
Zfp41	180	76	104
Grb14	81	36	45
Tnc	79	0	79
RP23-326O2.2	32	32	0
Grb10	160	22	138
RP24-191L21.4	1	1	0
RP24-191L21.3	21	0	21
Tnf	3	3	0
RP23-102H7.11	7	4	3
Drosha	299	0	299
Egln1	140	41	99
Egln2	525	338	187
Alyref2	149	149	0
Egln3	58	38	20
Cys1	7	6	1
Tnr	89	1	88
Tbx3os1	2	0	2
AC161228.1	3	0	3
Malt1	29	0	29
RP24-297N9.8	1064	867	197
Zfp35	78	28	50
Zfp36	7	0	7
RP23-249K18.3	1	0	1
Zfp30	457	18	439
Krit1	1120	13	1107
RP23-156P22.5	35	9	26
Zfp37	80	17	63
Zfp39	15	4	11
Cyp2d22	5	0	5
Mtch2	1364	890	474
RP23-31C9.6	10	0	10
Mtch1	1559	1109	450
RP24-322E6.1	1248	1248	0
Tox	165	31	134
RP23-143B2.1	39	1	38
Zfp68	435	286	149
Zfp69	5	0	5
Zfp62	156	32	124
Ccdc85a	22	13	9
Zfp64	106	78	28
Ccdc85b	448	448	0
Zfp65	70	32	38
Ccdc85c	2	0	2
B430218F22Rik	2	2	0
RP23-1A12.4	22	0	22
Tpm3-rs7	33	33	0
RP23-1A12.2	4	4	0
RP23-396H16.2	1	1	0
AC161348.3	47	15	32
RP23-405K7.2	1	1	0
Tpr	1737	128	1609
Zfp72	7	0	7
RP24-291C20.1	3	3	0
RP23-290B5.7	14	0	14
RP23-16G3.1	11	0	11
Man1a	24	6	18
RP23-236A6.4	4	0	4
Ndor1	2	0	2
Lrch1	29	2	27
Zfp57	644	163	481
Zfp58	6	0	6
Lrch2	175	0	175
Zfp51	33	8	25
Zfp52	13	0	13
Zfp53	78	0	78
Zfp54	11	4	7
Lsm2	1035	946	89
Lsm3	45	32	13
Lsm4	1972	1718	254
Lsm5	574	484	90
Zfp59	32	13	19
Lrch3	242	0	242
RP23-137A24.3	1	1	0
Lsm1	868	718	150
Lsm6	1437	1325	112
Lsm7	663	506	157
Lsm8	722	674	48
Zfp60	209	91	118
Cgrrf1	50	41	9
Zfp61	178	99	79
Gapdh-ps15	6	6	0
Zfp84	145	74	71
Zfp85	22	17	5
Zfp87	34	0	34
Asns	131	108	23
Trf	1	0	1
Trh	1	0	1
Il15ra	3	0	3
Lsp1	5	1	4
Cers6	286	28	258
RP23-146D13.2	183	1	182
Cers5	190	82	108
Cers4	420	43	377
Cers3	3	0	3
Tro	278	0	278
Cers2	205	106	99
Cers1	18	0	18
AC162893.3	5	1	4
RP23-4F16.10	26	26	0
Zfp91	430	11	419
Zfp92	1	1	0
RP23-2M16.4	9	9	0
Zfp93	25	17	8
Zfp94	80	19	61
RP23-4F16.14	21	21	0
RP23-4F16.15	17	17	0
Zfp90	396	129	267
RP23-2M16.2	1	0	1
Zfp78	18	7	11
Zfp74	79	2	77
Trappc9	111	9	102
Trappc8	49	0	49
Trappc5	468	431	37
Trappc4	1745	1599	146
Gapdh	104	68	36
Trappc3	1001	867	134
RP23-390N24.1	3	3	0
Trappc2	153	113	40
Tsn	2768	2012	756
Trappc1	957	873	84
Nt5dc2	404	313	91
Mtcl1	56	9	47
Nt5dc3	65	0	65
Tst	206	197	9
Nt5dc1	7	3	4
Tsx	1	0	1
Zfp81	208	48	160
Zfp82	4	0	4
RP23-326D18.1	22	22	0
Spred1	127	7	120
Spred3	52	0	52
Atad3a	271	177	94
Spred2	89	3	86
Erbb2ip	65	0	65
4930445N18Rik	1	0	1
AC139245.4	1	0	1
Pdcd4	191	43	148
Amica1	1	0	1
Ttk	107	21	86
Cep112os1	1	0	1
Pdcd2	369	301	68
Sgcz	11	0	11
RP23-79E5.7	1	1	0
Ttl	353	192	161
Camk2g	505	188	317
Ttn	1	0	1
Aspn	2	1	1
Camk2d	217	53	164
Aspm	108	4	104
Camk2b	502	79	423
P2ry6	5	1	4
Ttr	5	4	1
Camk2a	17	0	17
Asph	157	24	133
Foxo6os	3	0	3
P2ry1	6	0	6
RP23-349P20.4	10	10	0
Bicc1	6	1	5
Cdc37l1	726	173	553
Atad2b	309	1	308
Gpr137b	54	30	24
Tub	230	1	229
Mllt6	78	0	78
Gpr137c	212	11	201
Mllt4	538	25	513
Mllt3	1051	230	821
Mllt1	96	2	94
Zfp97	25	13	12
AC161108.3	33	26	7
RP23-381K21.2	18	14	4
Ass1	43	23	20
P2rx7	7	0	7
Sgce	194	58	136
P2rx6	5	0	5
Sgcd	3	0	3
P2rx5	8	0	8
Cpt1a	20	1	19
P2rx4	47	13	34
Pdcd7	138	21	117
Sgcb	90	46	44
P2rx3	2	0	2
RP23-113B7.3	1	0	1
P2rx2	20	8	12
Pdcd5	1129	1013	116
Pdcd6	809	759	50
Bicd2	98	17	81
Bicd1	442	41	401
Cpt1c	85	21	64
Sorl1	102	1	101
Sgcg	1	0	1
RP23-152I6.3	3	0	3
Lst1	5	3	2
RP23-372O9.2	44	23	21
Gde1	810	674	136
Hgh1	139	53	86
AC158782.7	6	0	6
RP23-32H12.2	2	0	2
Wars2	88	26	62
Aars2	44	16	28
Prkaa1	36	8	28
Prkaa2	52	14	38
Gm26721	16	0	16
Tax1bp1	1007	222	785
Tax1bp3	746	644	102
Gm26724	168	0	168
RP24-147G7.2	23	23	0
RP24-147G7.1	14	3	11
Gm26720	4	0	4
Gm26718	22	0	22
Necap2	127	31	96
Necap1	274	146	128
Hnrnpll	411	279	132
